entity1	theme	entity2
10-ethyl-10-deazaaminopterin	treatment	advanced_cancer
125-iodine	treatment	metastatic_tumor
1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	treatment	axonal_degeneration
14c-acetate	treatment	familial_hypercholesterolaemia
10-hydroxycamptothecin	treatment	glioma
3ntyr	treatment	pneumonia
2-mercaptoethane_sulphonate	treatment	urothelial_toxicity
17-hydroxy-corticosteroid	treatment	psychiatric_illness
17-aag	treatment	mcl
3,4-methylenedioxymethamphetamine	treatment	terminal_degeneration
4-ma	treatment	toxicity
5-ala	treatment	brain_tumors
13-acetate	treatment	pkc
2-dehydro-emetine	treatment	amebiasis
18f-fdg	treatment	cardiac_angiosarcoma
1,25-dihydroxyvitamin_d3	treatment	hyporesponsiveness
1:4-saccharolactone	treatment	cancer_of_the_bladder
2me2	treatment	myeloma
4pytp	treatment	uremia
3,4-diaminopyridine	treatment	tachycardia
201tl-chloride	treatment	thymoma
21-aminosteroid_u74006f	treatment	cerebral_ischemia
3-amino-1,2,4-triazole	treatment	at
25-hydroxyvitamin_d	treatment	ischemic_stroke
18f-fdg	treatment	thyroid_incidentalomas
3-methoxy-4-hydroxymandelic_acid	treatment	neuroblastoma
4-aminopyridine	treatment	demyelinating_neuropathies
18fdg	treatment	heart_failure
2hpbcd	treatment	neurodegeneration
5-aminosalicylic_acid	treatment	inflammation
4-methylpyrazole	treatment	alcohol_dehydrogenase
25-hydroxyvitamin_d	treatment	coccidioidal_infection
3_alpha-dihydrocadambine	treatment	hypotensive
17b-estradiol	treatment	brain_after_global_cerebral_ischemia
3-hydroxymethyl-3-glutaryl-coa	treatment	on
12-o-tetradecanoylphorbol-13-acetate	treatment	epstein-barr_virus
20-hydroxyeicosatetraenoic_acid	treatment	hypertension
3-aminobenzamide	treatment	cervix_carcinoma
2,3-dimercaptosuccinic_acid	treatment	heavy_metal_poisoning
14c-acetate	treatment	ischemia
2brp	treatment	protein_palmitoylation
14,674_bisphosphonate	treatment	fractures
17b-estradiol	treatment	cf
2-deoxyglucose	treatment	catabolic_block
4-phenyl-butyric_acid	treatment	oa
131i-metaiodobenzylguanidine	treatment	phaeochromocytomas
17-allylamino-17-demethoxy-geldanamycin	treatment	cancers
4-hydroxyderricin	treatment	llc
3,4-methylenedioxymethamphetamine	treatment	mitochondrial_dysfunction
2,4,6-trinitrobenzene_sulfonic_acid	treatment	t_cell_transfer_colitis
14c-erythritol	treatment	pd
14,15-dhet	treatment	hypertensive
123i-meta-iodobenzylguanidine	treatment	dementia
3bp	treatment	death
3,4-pyruvylated_galactose	treatment	macroglobulinemia
4-hydroxyandrostenedione	treatment	advanced_breast_cancer
18f-fdg	treatment	diffuse_large_b-cell_lymphoma
4-nitroquinoline-1-oxide	treatment	oral_carcinogenesis
16alpha-bromoepiandrosterone	treatment	inflammation
4862f	treatment	hiv-1_protease
1,25-dihydroxycholecalciferol	treatment	hematologic_and_skeletal_abnormalities
18f-fdg	treatment	fatal_familial_insomnia
4-hydroxyphenylretinamide	treatment	breast_cancer
2-deoxyglucose	treatment	pdt
25-hydroxyvitamin_d	treatment	insulin_sensitivity
25-hydroxyvitamin_d	treatment	muscle_weakness
17-a-hydroxyprogesterone_caproate	treatment	preterm_birth
3hia-carnitine	treatment	marginal_biotin_deficiency
20-methylcholanthrene	treatment	skin_tumors
1,2,3,4,6-penta-o-galloyl-beta-d-glucopyranoside	treatment	hcc
18_f-fdg	treatment	bronchial_carcinoma
123i-mibg	treatment	cardiac_diseases
4-aminopyridine	treatment	depression
4-methylumbelliferyl	treatment	gm2-gangliosidosis
5-ala	treatment	gbm
17b-estradiol	treatment	endometrial_cancer
4-hydroxyandrostenedione	treatment	tumours
11c-methionine	treatment	gliomas
17dmag	treatment	cancer
3-arylindanones	treatment	colorectal_cancer
2,4-dnt	treatment	liver_carcinoma
3-nba	treatment	hepatoma
12-o-tetradecanoylphorbol-13-acetate	treatment	melanoma
18f-fluorodeoxyglucose	treatment	pulmonary_adenocarcinomas
18f-fdg	treatment	spns
2-cda	treatment	lymphoma
5-aminosalicylic_acids	treatment	uc
10-hydroxycamptothecine	treatment	ra
3-isobutyl-1-methylxanthine	treatment	aa
27-ohc	treatment	hypercholesterolemia
1,1-disubstituted_olefin	treatment	rcm
3-methylcholanthrene	treatment	tumors
51cr-edta	treatment	diarrhea
5-aminolevulinic_acid	treatment	oral_leukoplakia
17p	treatment	prom
244cmo2	treatment	carcinogenesis
2-deoxy-d-glucose	treatment	migration
4-xl-ppd	treatment	gastric_cancer
17b-estradiol	treatment	hypoxia
5-ala	treatment	metastases
1,25-d3	treatment	prostatic_cancer
4-n-butylresorcinol	treatment	melasma
3,4-methylenedioxymethamphetamine	treatment	pkc
5-aminolevulinic_acid	treatment	skin_tumors
2-hydroxyflavanone	treatment	bc
4-methylhistamine	treatment	skin_inflammation
4-methylimidazole	treatment	tumor
3-methylcholanthrene	treatment	depressed
1,4-cyclohexadiene	treatment	la
17-beta-estradiol	treatment	myocardial_dysfunction
2,5-dihydroxybenzoic_acid	treatment	fragmentation
2,3,5-triphenyltetrazolium_chloride	treatment	infarct
3h-thymidine	treatment	pha
5-ari	treatment	benign_prostatic_hyperplasia
3-methoxy-4-hydroxyphenylethylene_glycol	treatment	mhpg
2-p-hema	treatment	aneurysms
-3_fatty_acid_eicosapentaenoic_acid	treatment	pcos
1,8-cineole	treatment	toxicity
2-pyrones	treatment	ovarian_carcinoma
1-aminocyclopropane-1-carboxylic_acid	treatment	acc
15-methyl-lxa4	treatment	proteinuria
3-brpa	treatment	primary_tumor
3h-proline	treatment	cytotoxicity
111in-pentetreotide	treatment	thyroid_carcinoma
11c-ac	treatment	pulmonary_malignancy
1-beta-d-arabinofuranosylcytosine	treatment	ascites_tumor
1,2-dimethylhydrazine	treatment	cancer
3-deazaadenosine	treatment	rous_sarcoma
13-cis-retinoic_acid	treatment	squamous_cell_carcinoma_of_the_skin
3tc	treatment	crf
17beta-estradiol	treatment	kidney_disease
4-dimethylaminoazobenzene	treatment	tumor
4-nitro-n-phenylbenzamide	treatment	seizures
203hg-hydroxy-mercury-fluorescein	treatment	myocardial_infarcts
123i-mibg	treatment	familial_amyloid_polyneuropathy_type_i
2,3,7,8-tetrachlorodibenzo-p-dioxin	treatment	blood_regurgitation
2,4-dinitrophenol	treatment	radiation_injury
4-fluoro-3-nitroaniline	treatment	cd
4-aminopyridine	treatment	encephalomyelitis
2-aminochromones	treatment	platelet_aggregation
12-epoxyeicosatrienoic_acid	treatment	myocardial_ischemia
2,4-dithiobiuret	treatment	neuromuscular_weakness
4-aminopyridine	treatment	motor_abnormalities
2-pyrrolidinone	treatment	pkc
1-aminocyclopropane-1-carboxylate	treatment	acc
3,28-bis-hemiphthalate	treatment	hepatitis
12-o-tetradecanoylphorbol_13-acetate	treatment	cytotoxicity
5-ala	treatment	malignant_cerebral_glioma
1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	treatment	extrapyramidal_syndrome
51chromium	treatment	cytotoxicity
3hm-hbg	treatment	cutaneous_hsv-1_infection
2-phenylindole-3-carbaldehydes	treatment	breast_cancer
1,4,5-ip3	treatment	mh
18f-fdg	treatment	malignant_tracheal_tumor
2dg	treatment	sarcomas
3hc-glucuronide	treatment	renal_excretion
2-hydroxyglutarate	treatment	intrahepatic_cholangiocarcinoma
125iodine	treatment	prostatic_carcinoma
25-hydroxyvitamin_d	treatment	respiratory_tract_infection
2-hydroxy-sebacic_acid	treatment	neonatal_adrenoleukodystrophy
1-pp	treatment	bladder_contractions
3-o-methyldopa	treatment	omd
17-hydroxycorticosteroid	treatment	acute_necrotizing_ulcerative_gingivitis
2-amino-5-phosphonopentanoate	treatment	hyperalgesia
2,4,6-trinitrobenzene_sulfonic_acid	treatment	inflammatory_bowel_disease
18f-fluorodeoxyglucose	treatment	pulmonary_squamous_cell_carcinoma
13-cis-retinoic_acid	treatment	oral_leukoplakia
186re-sulfide	treatment	synovitis
3,11-dimec	treatment	ovarian_activity
3-ketoacyl	treatment	aging
131i	treatment	hyperthyroidism
17-ketosteroids	treatment	genital_cancer
2-chlorodeoxyadenosine	treatment	essential_mixed_cryoglobulinemia
25,26-dihydroxycholecalciferol	treatment	osteomalacia
125i-iododeoxyuridine	treatment	chromosomal_instability
17beta-estradiol	treatment	mcao
17-aag	treatment	oscc
1ctp	treatment	rfs
16a-18f-fluoroestradiol	treatment	breast_cancer
2-tetradecylglycidic_acid	treatment	carnitine_palmitoyltransferase_i
2-chlorofatty_acids	treatment	weibel-palade_body_mobilization
2ccpa	treatment	inflammation
2-chloro-5-nitro-n-phenylbenzamide	treatment	cancer
5-aminosalicylic_acid	treatment	diversion_colitis
22-oxacalcitriol	treatment	secondary_hyperparathyroidism
123i-metaiodobenzylguanidine	treatment	iddm
17b-estradiol	treatment	renal_failure
1-hydroxyethylidene-1,1-bisphosphonate	treatment	hypoplasia
25-hydroxyvitamin_d	treatment	obese
2-ethylcyclohexanone	treatment	seizures
21-ohd	treatment	congenital_adrenal_hyperplasia
1,8-cineole	treatment	skin_carcinoma
2-methoxyestradiol	treatment	neointima
3_beta-hydroxysteroid	treatment	deficient_in_fetal_zone_cultures
11-hydroxycorticoid	treatment	paralysis
17b-estradiol	treatment	bone_loss
2-ohe	treatment	estrogen_receptor-positive_breast_cancer
1-b-d-arabinofuranosyl_cytosine	treatment	leukemic
1,2-dimethylhydrazine	treatment	colon_tumors
1,3,4-thiadiazines	treatment	platelet_aggregation
3-mehis	treatment	protein-energy_malnutrition
3,4-dap	treatment	cms
1,25-dihydroxyvitamin_d3	treatment	autoimmune_thyroiditis
4-hc	treatment	malignant_gliomas
4-pyridinethiol	treatment	sers
3,4-dihydroxyphenylacetic_acid	treatment	ischemia
5-aminolaevulinic_acid	treatment	actinic_keratosis
1-propyl-1-nitrosourea	treatment	vascular_tumors
3-deoxy-7,8-dihydromorphine	treatment	catalytic_reduction
1metiq	treatment	pd
1h	treatment	ruptured_achilles_tendon
17beta-estradiol	treatment	atherosclerosis
18f-fdg	treatment	brain_lesions
111in-pentetreotide	treatment	tumor
25-hydroxyvitamin_d	treatment	diabetic_retinopathy
25-ohd	treatment	diabetes
1,2,3,4-tetrahydroisoquinoline-3-carboxylic_acid	treatment	tic
5,6-dimethylxanthenone-4-acetic_acid	treatment	haemorrhagic_necrosis
17-aag	treatment	esophageal_squamous_cell_carcinoma
4-ipp	treatment	tumor
3-hydroxy-3-methylglutaryl_coenzyme_a	treatment	dyslipidemia
1,25-dihydroxyvitamin_d	treatment	prostate_cancer
2,3,5-triphenyl-2h-tetrazolium_chloride	treatment	infarct
123i-metaiodobenzylguanidine	treatment	long_qt_syndrome
3,5-cyclic_adenosine_monophosphate	treatment	prostate_cancer
1,25-dihydroxyvitamin_d3	treatment	milk_fever
12-o-tetradecanoylphorbol_13-acetate	treatment	protein_kinase_c
2-octyl_cyanoacrylate	treatment	postoperative_pancreatic_fistula
4-aminopyridine	treatment	neurologic_disorders
2-chlorodeoxyadenosine	treatment	b-cell_chronic_lymphocytic_leukemia
4-hne	treatment	liver_injury
17alpha-ethinyl_estradiol	treatment	lipoproteinemia
18-fludeoxyglucose	treatment	inflammation
25-hydroxyvitamin_d	treatment	melanoma
11beta-hydroxysteroid	treatment	metabolic_syndrome
25-ohd	treatment	prostate_cancers
4-oht	treatment	breast_cancer
2-chlorodeoxyadenosine	treatment	lch
2-amino-5-phosphonopentanoic_acid	treatment	epsc_depression
3,5,3-triiodothyronine	treatment	pituitary_tumour
1,25-dihydroxycholecalciferol	treatment	idiopathic_hypoparathyroidism
5-ala	treatment	fgs
3h-thymidine	treatment	labeling_index
5-ala	treatment	pdd
2-aryl_propionic_acid	treatment	rheumatic_disease
5,7-dht	treatment	tachycardia
3-aminobeanzamide	treatment	burn_injury
17_beta-estradiol	treatment	pituitary_adenomas
25-hydroxycholecalciferol	treatment	renal_insufficiency
25-hydroxycholestrol	treatment	inflammation_and_viral_infections
16-oxo-cleroda-3,13-dien-15-oic_acid	treatment	cytotoxicity
5-aminosalicylic_acid	treatment	uc
18:0-oh	treatment	sls
3-np	treatment	hd
2-aminoethanesulphonic_acid	treatment	periodontal_diseases
2-dg	treatment	dyskinetic
18f-fdg	treatment	mpnsts
21-aminosteroids	treatment	hypoxia-induced_functional_failure
14-o-mem6su	treatment	pain
4-ipomeanol	treatment	death
25-hydroxy_vitamin_d3	treatment	asthmatic
1,25-dihydroxyvitamin_d3	treatment	postmenopausal_osteoporosis
4-hhe	treatment	tbe
4,5-dihydroxy-3-methyl-cyclohex-2-enone	treatment	ms
1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	treatment	snd
11,12-epoxyeicosatrienoic_acid	treatment	arrhythmias
18b-ga	treatment	cytotoxicity
11-cis-retinal	treatment	diabetic_retinas
18fdg	treatment	inverted_papilloma
3-hyp	treatment	diabetic_glomerulonephritis
25-hydroxyvitamin_d	treatment	subscleral_hygroma
3,4-dihydroxy-l-phenylalanine	treatment	parkinson
-3_pufa	treatment	liver_regeneration
4-methylpyrazole	treatment	fatty_liver
2-hydroxyglutarate	treatment	glioma
17-aag	treatment	retinopathy
17_beta-estradiol	treatment	renal_disease
4-methylcoumarin	treatment	tumor
1a-25-dihydroxyvitamin_d3	treatment	allergic_rhinitis
3dg	treatment	diabetes
3-nitropropionic_acid	treatment	toxicities
2-hydroxy-4-trifluorometylbenzoic_acid	treatment	thrombus
2-methoxyjuglone	treatment	hepatocellular_carcinoma
5-aminolevulinic_acid	treatment	colorectal_cancer
20c	treatment	neurodegenerative_diseases
4-aminoquinoline	treatment	malaria
11c-methionine	treatment	basal_ganglia_germinoma
1-methyl-4-phenyl-pyridinium	treatment	neuronal_damage
123i-imp	treatment	dementia
1-oleoyl-acetyl-sn-glycerol	treatment	pkc
4-oha	treatment	prostatic_cancer
4-hne	treatment	cardiomyocyte_anomalies
3mi	treatment	bronchiolitis
2,3-benzodiazepines	treatment	stroke
3-methoxynaltrexone	treatment	psychomotor
4-ma	treatment	baldness
17-aag	treatment	tbi
17beta-oestradiol	treatment	bleeding
13-hydroperoxyoctadecadienoic_acid	treatment	acyl-coa_hydrolase
4,5-dihydro-3-phenyl-5-isoxasole_acetic_acid	treatment	kidney_disease
170h-progesterone	treatment	congenital_adrenal_hyperplasia
17-aag	treatment	solid_tumors
17b-estradiol	treatment	cerebral_ischemia
17b-estradiol	treatment	fibrosis
3h-mp	treatment	acute_myocardial_ischemia
2e	treatment	axonal_charcot-marie-tooth
12-hydroxyeicosatetraenoic_acid	treatment	diabetes
13-cis-retinoic_acid	treatment	tumors
3-hydroxybutyrate	treatment	fcpd
4-aminopyridine	treatment	various_disease
17_beta-estradiol	treatment	weight_gain
3-omd	treatment	pd
3-hydroxy-3-methylglutaril_coenzyme_a	treatment	t2d
25-hydroxy_vitamin_d3	treatment	pain_and_sensory_deficits
18f-fluorodeoxyglucose	treatment	arterial_inflammation
25-hydroxyvitamin_d	treatment	sarcopenia
5-ala	treatment	glioblastoma
12-o-tetradecanoylphorbol13-acetate	treatment	pkc
131i-6beta-iodocholesterol	treatment	adrenal_hyperplasia
123i-iomazenil	treatment	temporal_lobe_epilepsy
25-hydroxyvitamin_d	treatment	stroke
14c-serotonin	treatment	heparin-induced_thrombocytopenia
5-aminolevulinic_acid_hexyl_ester	treatment	phototoxicity
18-fluorodeoxyglucose	treatment	lewy_body_dementia
18oxof	treatment	adrenocortical_disorders
52-amino-acid	treatment	cp
2-hydroxyethyl_methacryl_lactate	treatment	hema
3-oxoolean-12-en-27-oic_acid	treatment	cancer
2-phenylethanol	treatment	pdb
17beta-estradiol-3-benzoate	treatment	memory_deficits
3-brpa	treatment	autophagy-impaired_tumors
4-nitroquinoline-n-oxide	treatment	cancer
2-deoxy-d-glucose	treatment	cytotoxicity
2-deoxy-d-glucose	treatment	osteoblastic_osteosarcoma
17-aag	treatment	neuroblastoma
1,8-cineole	treatment	neuropathic_pain
4-oha	treatment	tumour
2,4-dinitrofluorobenzene	treatment	chs
2-cda	treatment	chronic_lymphocytic_leukemia
3-methylindole	treatment	pulmonary_injury
1,2-dimethylhydrazine	treatment	colon_adenocarcinomas
2-methoxyestradiol	treatment	tumor
2-cda	treatment	multiple_sclerosis
3-aminobenzamide	treatment	systemic_anaphylaxis
2-b4o	treatment	eae
1,2-propanediol	treatment	invasiveness_of_salmonella
17-aag	treatment	mss
12-acetoxyhawtriwaic_acid_lactone	treatment	edema
3-bromopyruvate	treatment	tumors
1,25-dihydroxyvitamin_d	treatment	chronic_kidney_disease
1,2-dimethylhydrazine	treatment	colon_cancer
4-aminoquinolines	treatment	parasites
2-cda	treatment	infection
3d-ce-pdu	treatment	prostate_cancer
2-oca	treatment	transhepatic_variceal_embolization
16a-hydroxyestrone	treatment	rheumatoid_arthritis
20-hydroxynortriptyline	treatment	chronic_renal_failure
4-app	treatment	enlargement_of_the_adrenal_medulla
20-methylcholanthrene	treatment	carcinoma
2-anthramine	treatment	skin_tumors
4-aminoquinolines	treatment	falciparum_malaria
2,3,4,7,8-pecdf	treatment	toxicity
2-acetylphenol	treatment	monoamine_oxidase
4-demethoxydaunorubicin	treatment	malignant_disease
4-hydroxy-2,2,6,6-tetramethylpiperidine-n-oxyl	treatment	zdf
2-methoxyestradiol	treatment	chondrosarcoma
3,4,5-trihydroxybenzoic_acid	treatment	cancers
25-hydroxyvitamin_d	treatment	prostate_cancer
2-hydroxybenzylamine_acetate	treatment	dose_oral_toxicity
18gly	treatment	allergic_asthma
12-oxo-phytodienoic_acid	treatment	inflammation
2-arachidonoylglycerol	treatment	sle
3,4-methylenedioxymethamphetamine	treatment	toxicity
17_beta-estradiol_3	treatment	prostatic_carcinoma
1,2,3,6-tetrahydro-n-trichloromethylthiophthalmide	treatment	carcinoma
18-f	treatment	multiple_myeloma
25-hydroxyvitamin_d	treatment	sle
3-n-butyl_phthalide	treatment	tumor
13-cis-retinoic_acid	treatment	mds
5-aminolevulinic_acid	treatment	breast_cancer
131i	treatment	ht
17-hydroxycorticosteroids	treatment	diabetic
17-allylamino_geldanamycin	treatment	lung_cancer
57co-cyanocobalamin	treatment	glycoproteins_in_chronic_myelogenous_leukaemia
5-aminolevulinic_acid	treatment	metastasis
123i-orthoiodohippurate	treatment	renal_and_urinary_disorders
3h-gaba	treatment	ischemia
123i-metaiodobenzylguanidine	treatment	idiopathic_dilated_cardiomyopathy
1,4,5,8-naphthalenetetracarboxylic_diimide	treatment	ndi
1,1-dichloroethylene	treatment	renal_damage
2-aminomethylene-17alpha-methyl-17beta-hydroxy-5alpha-androstan-3-one	treatment	anabolic_steroid
5-aminolevulinic_acid	treatment	colon_adenocarcinoma
1-deoxygalactonojirimycin	treatment	fabry_disease
17b-estradiol	treatment	thyroid_cancer
17a-hydroxyprogesterone_caproate	treatment	infection
1-chloro-2,4-dinitrobenzene	treatment	maids_infection
2-dg	treatment	virus_infection
4bhwe	treatment	oral_cancer
1-methyl-4-phenylpiridinium_iodide	treatment	neuronal_damage
3,4-diaminopyridine	treatment	cardiac_arrest
2,3-dpg	treatment	rcm
10-ethyl-10-deaza-aminopterin	treatment	head_and_neck
17beta-estradiol	treatment	diabetes
18f-fdg	treatment	paraneoplastic_limbic_encephalitis
125iodine	treatment	metastases
18b-sodium_glycyrrhetinic_acid	treatment	ar
2-methylthio-adp	treatment	pheochromocytoma
17-ketosteroids	treatment	trauma
2,3,5-triphenyltetrazolium_chloride	treatment	brain_infarction
5asa	treatment	ulcerative_colitis
3g4	treatment	breast_cancer
20-mca	treatment	tumors
18f-fdg	treatment	primary_tumor
2-ag	treatment	hypothermia
2-mercaptoethanol	treatment	hplc-icp-ms
11c-ac	treatment	malignant_tumor
17-allylamino-17-demethoxygeldanamycin	treatment	oesophageal_cancer
4-hexylresorcinol	treatment	tumor
5-amino-levulinic_acid	treatment	water_emulsion
15n	treatment	bladder_cancer
3alpha,5alpha-thp	treatment	pbc
18f-fluorodeoxyglucose	treatment	cirrhosis
188re-mag3-depreotide	treatment	nsclc
4-quinolones	treatment	haemophilus
18f-fdg	treatment	tbi
111in-pentetreotide	treatment	mtc
3-ohb	treatment	breast_cancer
28-homobrassinolide	treatment	hbl
2md	treatment	hypercalcemia
25-ohd	treatment	deficiency_and_insufficiency
10-hydroxy-2-decenoic_acid	treatment	hyperglycemia
13f-1	treatment	colonic_carcinoma
2,3,7,8-tetrachlorodibenzo-p-dioxin	treatment	pleuritis
5-amino-4-imidazolecarboxamide_riboside	treatment	acute_myeloid_leukemia
2-deoxyglucose	treatment	gastric_and_duodenal_fistulas
51cr-edta	treatment	coeliac_disease
18f-fdg	treatment	crescentic_glomerulonephritis
1-desamino-8-d-arginine-vasopressin	treatment	platelet_retention
1-o-hexadecyl-2-acetyl-sn-glycero-3-phosphocholine	treatment	hypertension
2-meoemate	treatment	breast_tumor
2-nbdg	treatment	dysplasia
3-amino-methyl-3,5,5-trimethylcyclohexylamine	treatment	allergic_contact_dermatitis
25-hydroxyvitamin_d	treatment	neurodegenerative_diseases
